date,city,district,official,personal,commercial,total
24-Jan,전남,영광군,240,"29,752",792,"30,784"
24-Jan,전남,영암군,280,"36,668","1,108","38,056"
24-Jan,전남,완도군,304,"26,549",515,"27,368"
24-Jan,전남,장성군,216,"28,022","1,285","29,523"
24-Jan,전남,장흥군,281,"20,805",451,"21,537"
24-Jan,전남,진도군,227,"17,874",304,"18,405"
24-Jan,전남,함평군,223,"19,318","8,118","27,659"
24-Jan,전남,해남군,351,"41,478","82,472","124,301"
24-Jan,전남,화순군,260,"34,505","2,057","36,822"
24-Jan,전남,계,"7,046","1,013,562","231,992","1,252,600"
24-Jan,경북,경산시,389,"143,965","4,453","148,807"
24-Jan,경북,경주시,610,"148,073","4,561","153,244"
24-Jan,경북,고령군,185,"21,253",822,"22,260"
24-Jan,경북,구미시,562,"221,467","7,448","229,477"
24-Jan,경북,군위군,0,52,5,57
24-Jan,경북,김천시,411,"78,426","2,138","80,975"
24-Jan,경북,문경시,303,"38,719",888,"39,910"
24-Jan,경북,봉화군,257,"18,615",197,"19,069"
24-Jan,경북,상주시,415,"55,928","1,859","58,202"
24-Jan,경북,성주군,225,"32,243","1,347","33,815"
24-Jan,경북,안동시,782,"85,574","2,624","88,980"
24-Jan,경북,영덕군,262,"19,635",304,"20,201"
24-Jan,경북,영양군,148,"10,225",116,"10,489"
24-Jan,경북,영주시,372,"57,466","1,521","59,359"
24-Jan,경북,영천시,361,"63,419","2,515","66,295"
24-Jan,경북,예천군,285,"32,171",489,"32,945"
24-Jan,경북,울릉군,152,"5,878",590,"6,620"
24-Jan,경북,울진군,337,"27,614",367,"28,318"
24-Jan,경북,의성군,305,"32,830","1,126","34,261"
24-Jan,경북,청도군,226,"26,236",960,"27,422"
24-Jan,경북,청송군,228,"16,401",210,"16,839"
24-Jan,경북,칠곡군,318,"71,292","2,472","74,082"
24-Jan,경북,포항시 남구,447,"127,074","8,198","135,719"
24-Jan,경북,포항시 북구,386,"145,636","3,631","149,653"
24-Jan,경북,계,"7,966","1,480,192","48,841","1,536,999"
24-Jan,경남,거제시,364,"109,780","2,106","112,250"
24-Jan,경남,거창군,292,"34,511",795,"35,598"
24-Jan,경남,고성군,235,"28,061",559,"28,855"
24-Jan,경남,김해시,686,"289,609","8,084","298,379"
24-Jan,경남,남해군,306,"20,881",454,"21,641"
24-Jan,경남,밀양시,330,"58,619","3,920","62,869"
24-Jan,경남,사천시,338,"59,542","1,550","61,430"
24-Jan,경남,산청군,260,"21,447",756,"22,463"
24-Jan,경남,양산시,429,"177,331","10,747","188,507"
24-Jan,경남,의령군,224,"15,412",760,"16,396"
24-Jan,경남,진주시,663,"173,293","6,681","180,637"
24-Jan,경남,창녕군,247,"36,521",752,"37,520"
24-Jan,경남,창원시 마산합포구,349,"101,220","2,903","104,472"
24-Jan,경남,창원시 마산회원구,156,"106,262","7,409","113,827"
24-Jan,경남,창원시 성산구,615,"169,915","62,620","233,150"
24-Jan,경남,창원시 의창구,534,"119,123","3,793","123,450"
24-Jan,경남,창원시 진해구,230,"96,901","2,113","99,244"
24-Jan,경남,통영시,318,"53,677","1,361","55,356"
24-Jan,경남,하동군,239,"24,504",385,"25,128"
24-Jan,경남,함안군,217,"44,975","34,609","79,801"
24-Jan,경남,함양군,239,"20,432",516,"21,187"
24-Jan,경남,합천군,290,"24,433",639,"25,362"
24-Jan,경남,계,"7,561","1,786,449","153,512","1,947,522"
24-Jan,제주,서귀포시,773,"107,801","1,885","110,459"
24-Jan,제주,제주시,"1,690","314,510","276,827","593,027"
24-Jan,제주,계,"2,463","422,311","278,712","703,486"
24-Jan,강원,강릉시,613,"114,390","4,915","119,918"
24-Jan,강원,고성군,203,"16,229",231,"16,663"
24-Jan,강원,동해시,331,"47,867","1,542","49,740"
24-Jan,강원,삼척시,422,"33,798",844,"35,064"
24-Jan,강원,속초시,318,"40,867","1,489","42,674"
24-Jan,강원,양구군,229,"12,521",138,"12,888"
24-Jan,강원,양양군,218,"17,018",290,"17,526"
24-Jan,강원,영월군,351,"22,005",400,"22,756"
24-Jan,강원,원주시,647,"190,587","5,984","197,218"
24-Jan,강원,인제군,232,"20,049",290,"20,571"
24-Jan,강원,정선군,359,"21,053",524,"21,936"
24-Jan,강원,철원군,274,"24,800",388,"25,462"
24-Jan,강원,춘천시,882,"142,844","6,291","150,017"
24-Jan,강원,태백시,250,"20,307",666,"21,223"
24-Jan,강원,평창군,326,"27,250",667,"28,243"
24-Jan,강원,홍천군,451,"41,041","1,030","42,522"
24-Jan,강원,화천군,229,"13,337",184,"13,750"
24-Jan,강원,횡성군,285,"28,774",904,"29,963"
24-Jan,강원,계,"6,620","834,737","26,777","868,134"
24-Jan,전북,고창군,341,"31,944",588,"32,873"
24-Jan,전북,군산시,558,"137,760","6,433","144,751"
24-Jan,전북,김제시,338,"48,668","1,970","50,976"
24-Jan,전북,남원시,437,"42,939","1,331","44,707"
24-Jan,전북,무주군,223,"13,742",410,"14,375"
24-Jan,전북,부안군,289,"28,449",609,"29,347"
24-Jan,전북,순창군,238,"15,711",155,"16,104"
24-Jan,전북,완주군,467,"59,391","3,166","63,024"
24-Jan,전북,익산시,562,"141,434","5,910","147,906"
24-Jan,전북,임실군,259,"15,026",425,"15,710"
24-Jan,전북,장수군,234,"12,647",147,"13,028"
24-Jan,전북,전주시 덕진구,400,"176,236","7,168","183,804"
24-Jan,전북,전주시 완산구,763,"155,903","4,310","160,976"
24-Jan,전북,정읍시,386,"57,619","3,493","61,498"
24-Jan,전북,진안군,283,"14,933",254,"15,470"
24-Jan,전북,계,"5,778","952,402","36,369","994,549"
24-Feb,서울,강남구,408,"235,233","20,548","256,189"
24-Feb,서울,강동구,304,"145,450","8,594","154,348"
24-Feb,서울,강북구,319,"69,850","4,229","74,398"
24-Feb,서울,강서구,362,"188,689","15,737","204,788"
24-Feb,서울,관악구,293,"111,983","5,823","118,099"
24-Feb,서울,광진구,324,"91,930","5,118","97,372"
24-Feb,서울,구로구,305,"134,067","13,245","147,617"
24-Feb,서울,금천구,173,"85,506","6,338","92,017"
24-Feb,서울,노원구,329,"143,323","8,668","152,320"
24-Feb,서울,도봉구,277,"87,312","7,455","95,044"
24-Feb,서울,동대문구,299,"97,035","5,342","102,676"
24-Feb,서울,동작구,296,"103,392","2,675","106,363"
24-Feb,서울,마포구,341,"113,957","7,633","121,931"
24-Feb,서울,서대문구,433,"85,715","5,536","91,684"
24-Feb,서울,서초구,502,"166,622","9,601","176,725"
24-Feb,서울,성동구,375,"92,718","11,691","104,784"
24-Feb,서울,성북구,296,"116,922","4,980","122,198"
24-Feb,서울,송파구,407,"229,617","14,241","244,265"
24-Feb,서울,양천구,338,"143,045","8,507","151,890"
24-Feb,서울,영등포구,364,"136,197","8,167","144,728"
24-Feb,서울,용산구,534,"71,597","2,171","74,302"
24-Feb,서울,은평구,300,"127,626","7,048","134,974"
24-Feb,서울,종로구,"3,639","44,703","2,465","50,807"
24-Feb,서울,중구,"1,351","49,864","3,011","54,226"
24-Feb,서울,중랑구,252,"106,737","9,624","116,613"
24-Feb,서울,계,"12,821","2,979,090","198,447","3,190,358"
24-Feb,부산,강서구,342,"85,285","5,638","91,265"
24-Feb,부산,금정구,284,"77,314","7,085","84,683"
24-Feb,부산,기장군,263,"86,740","2,933","89,936"
24-Feb,부산,남구,229,"91,998","9,461","101,688"
24-Feb,부산,동구,190,"46,403","5,404","51,997"
24-Feb,부산,동래구,164,"97,040","3,724","100,928"
24-Feb,부산,부산진구,371,"131,954","23,640","155,965"
24-Feb,부산,북구,304,"102,024","3,683","106,011"
24-Feb,부산,사상구,267,"83,753","5,361","89,381"
24-Feb,부산,사하구,270,"108,239","6,038","114,547"
24-Feb,부산,서구,136,"30,415","1,407","31,958"
24-Feb,부산,수영구,168,"64,365","61,178","125,711"
24-Feb,부산,연제구,"1,053","113,975","16,895","131,923"
24-Feb,부산,영도구,225,"31,921","2,105","34,251"
24-Feb,부산,중구,308,"33,538","7,085","40,931"
24-Feb,부산,해운대구,336,"165,704","13,791","179,831"
24-Feb,부산,계,"4,910","1,350,668","175,428","1,531,006"
24-Feb,대구,군위군,130,"15,747",246,"16,123"
24-Feb,대구,남구,408,"55,440","1,581","57,429"
24-Feb,대구,달서구,498,"275,025","18,281","293,804"
24-Feb,대구,달성군,605,"141,258","5,214","147,077"
24-Feb,대구,동구,366,"163,016","10,336","173,718"
24-Feb,대구,북구,552,"202,390","8,028","210,970"
24-Feb,대구,서구,267,"71,546","4,791","76,604"
24-Feb,대구,수성구,612,"215,546","5,235","221,393"
24-Feb,대구,중구,316,"59,667","2,271","62,254"
24-Feb,대구,계,"3,754","1,199,635","55,983","1,259,372"
24-Feb,인천,강화군,342,"38,586","13,355","52,283"
24-Feb,인천,계양구,307,"123,678","142,255","266,240"
24-Feb,인천,남동구,952,"257,921","29,906","288,779"
24-Feb,인천,동구,110,"24,544","2,868","27,522"
24-Feb,인천,미추홀구,438,"164,560","9,362","174,360"
24-Feb,인천,부평구,350,"232,525","40,686","273,561"
24-Feb,인천,서구,511,"304,458","13,136","318,105"
24-Feb,인천,연수구,434,"219,185","9,854","229,473"
24-Feb,인천,옹진군,249,"13,266",285,"13,800"
24-Feb,인천,중구,746,"78,417","12,064","91,227"
24-Feb,인천,계,"4,439","1,457,140","273,771","1,735,350"
24-Feb,광주,광산구,582,"205,249","13,195","219,026"
24-Feb,광주,남구,238,"93,783","2,872","96,893"
24-Feb,광주,동구,254,"47,418","1,018","48,690"
24-Feb,광주,북구,676,"197,700","9,459","207,835"
24-Feb,광주,서구,749,"145,736","6,184","152,669"
24-Feb,광주,계,"2,499","689,886","32,728","725,113"
24-Feb,대전,대덕구,244,"87,978","6,912","95,134"
24-Feb,대전,동구,257,"92,748","5,115","98,120"
24-Feb,대전,서구,848,"210,463","18,882","230,193"
24-Feb,대전,유성구,679,"194,647","5,907","201,233"
24-Feb,대전,중구,228,"96,497","5,322","102,047"
24-Feb,대전,계,"2,256","682,333","42,138","726,727"
24-Feb,울산,남구,748,"157,122","7,150","165,020"
24-Feb,울산,동구,192,"64,169","1,263","65,624"
24-Feb,울산,북구,228,"122,596","3,787","126,611"
24-Feb,울산,울주군,448,"130,944","7,059","138,451"
24-Feb,울산,중구,349,"102,626","2,721","105,696"
24-Feb,울산,계,"1,965","577,457","21,980","601,402"
24-Feb,세종,세종특별자치시,927,"194,361","3,786","199,074"
24-Feb,세종,계,927,"194,361","3,786","199,074"
24-Feb,경기,가평군,412,"33,181",623,"34,216"
24-Feb,경기,고양시 덕양구,676,"197,667","5,169","203,512"
24-Feb,경기,고양시 일산동구,272,"129,072","6,457","135,801"
24-Feb,경기,고양시 일산서구,130,"117,771","4,760","122,661"
24-Feb,경기,과천시,699,"31,490",754,"32,943"
24-Feb,경기,광명시,311,"101,150","4,790","106,251"
24-Feb,경기,광주시,421,"205,581","9,158","215,160"
24-Feb,경기,구리시,273,"71,333","2,998","74,604"
24-Feb,경기,군포시,303,"99,428","5,357","105,088"
24-Feb,경기,김포시,575,"237,491","9,215","247,281"
24-Feb,경기,남양주시,810,"319,601","10,030","330,441"
24-Feb,경기,동두천시,223,"38,762","1,550","40,535"
24-Feb,경기,부천시,22,323,259,604
24-Feb,경기,부천시 소사구,84,"83,838","3,223","87,145"
24-Feb,경기,부천시 오정구,108,"64,136","3,199","67,443"
24-Feb,경기,부천시 원미구,511,"148,673","6,945","156,129"
24-Feb,경기,성남시 분당구,372,"189,238","8,177","197,787"
24-Feb,경기,성남시 수정구,308,"81,592","3,286","85,186"
24-Feb,경기,성남시 중원구,393,"74,625","4,014","79,032"
24-Feb,경기,수원시 권선구,466,"204,635","9,775","214,876"
24-Feb,경기,수원시 영통구,454,"151,964","3,666","156,084"
24-Feb,경기,수원시 장안구,502,"107,225","3,743","111,470"
24-Feb,경기,수원시 팔달구,332,"82,415","3,423","86,170"
24-Feb,경기,시흥시,459,"269,470","9,098","279,027"
24-Feb,경기,안산시 단원구,589,"163,996","7,966","172,551"
24-Feb,경기,안산시 상록구,165,"144,982","5,948","151,095"
24-Feb,경기,안성시,411,"114,489","4,864","119,764"
24-Feb,경기,안양시 동안구,398,"125,821","6,955","133,174"
24-Feb,경기,안양시 만안구,157,"85,430","3,922","89,509"
24-Feb,경기,양주시,446,"133,788","4,367","138,601"
24-Feb,경기,양평군,625,"66,854","1,953","69,432"
24-Feb,경기,여주시,477,"69,240","7,676","77,393"
24-Feb,경기,연천군,332,"24,752","4,975","30,059"
24-Feb,경기,오산시,232,"114,934","4,341","119,507"
24-Feb,경기,용인시 기흥구,124,"198,750","7,821","206,695"
24-Feb,경기,용인시 수지구,56,"151,269","2,386","153,711"
24-Feb,경기,용인시 처인구,849,"143,569","8,167","152,585"
24-Feb,경기,의왕시,307,"66,627","2,973","69,907"
24-Feb,경기,의정부시,774,"174,807","5,733","181,314"
24-Feb,경기,이천시,439,"123,767","6,565","130,771"
24-Feb,경기,파주시,552,"245,023","12,113","257,688"
24-Feb,경기,평택시,793,"329,609","14,344","344,746"
24-Feb,경기,포천시,428,"89,967","9,201","99,596"
24-Feb,경기,하남시,448,"140,679","3,749","144,876"
24-Feb,경기,화성시,989,"517,660","14,372","533,021"
24-Feb,경기,계,"18,707","6,266,674","260,060","6,545,441"
24-Feb,충북,괴산군,223,"24,194",480,"24,897"
24-Feb,충북,단양군,236,"16,431",857,"17,524"
24-Feb,충북,보은군,245,"19,068",897,"20,210"
24-Feb,충북,영동군,266,"26,267",435,"26,968"
24-Feb,충북,옥천군,220,"28,953","1,079","30,252"
24-Feb,충북,음성군,273,"62,743","2,048","65,064"
24-Feb,충북,제천시,352,"70,233","3,501","74,086"
24-Feb,충북,증평군,101,"21,032",825,"21,958"
24-Feb,충북,진천군,231,"55,148","1,537","56,916"
24-Feb,충북,청원군,1,19,0,20
24-Feb,충북,청주시 상당구,513,"102,471","2,792","105,776"
24-Feb,충북,청주시 서원구,247,"99,075","4,594","103,916"
24-Feb,충북,청주시 청원구,423,"108,344","4,950","113,717"
24-Feb,충북,청주시 흥덕구,368,"143,400","7,998","151,766"
24-Feb,충북,충주시,648,"117,037","8,514","126,199"
24-Feb,충북,계,"4,347","894,415","40,507","939,269"
24-Feb,충남,계룡시,173,"26,233",612,"27,018"
24-Feb,충남,공주시,608,"56,556","2,633","59,797"
24-Feb,충남,금산군,210,"30,230","2,395","32,835"
24-Feb,충남,논산시,415,"62,816","2,360","65,591"
24-Feb,충남,당진시,434,"105,862","4,236","110,532"
24-Feb,충남,보령시,422,"54,487","1,395","56,304"
24-Feb,충남,부여군,323,"35,439",976,"36,738"
24-Feb,충남,서산시,443,"102,924","3,748","107,115"
24-Feb,충남,서천군,238,"28,086",801,"29,125"
24-Feb,충남,아산시,556,"197,889","7,109","205,554"
24-Feb,충남,예산군,455,"47,074","1,450","48,979"
24-Feb,충남,천안시 동남구,307,"141,446","5,591","147,344"
24-Feb,충남,천안시 서북구,560,"205,535","5,572","211,667"
24-Feb,충남,청양군,267,"17,944",708,"18,919"
24-Feb,충남,태안군,341,"36,320",609,"37,270"
24-Feb,충남,홍성군,413,"55,804","1,437","57,654"
24-Feb,충남,계,"6,165","1,204,645","41,632","1,252,442"
24-Feb,전남,강진군,253,"19,494","1,030","20,777"
24-Feb,전남,고흥군,315,"34,313",560,"35,188"
24-Feb,전남,곡성군,185,"15,948",636,"16,769"
24-Feb,전남,광양시,260,"92,851","6,233","99,344"
24-Feb,전남,구례군,175,"13,557",713,"14,445"
24-Feb,전남,나주시,490,"70,048","3,184","73,722"
24-Feb,전남,담양군,219,"28,908","1,792","30,919"
24-Feb,전남,목포시,415,"98,915","5,439","104,769"
24-Feb,전남,무안군,612,"52,326","1,204","54,142"
24-Feb,전남,보성군,242,"22,544",629,"23,415"
24-Feb,전남,순천시,511,"148,826","5,466","154,803"
24-Feb,전남,신안군,383,"23,935","101,239","125,557"
24-Feb,전남,여수시,560,"138,282","7,428","146,270"
24-Feb,전남,영광군,239,"29,833",792,"30,864"
24-Feb,전남,영암군,276,"36,761","1,110","38,147"
24-Feb,전남,완도군,301,"26,550",513,"27,364"
24-Feb,전남,장성군,214,"28,094","1,256","29,564"
24-Feb,전남,장흥군,279,"20,885",452,"21,616"
24-Feb,전남,진도군,225,"17,926",307,"18,458"
24-Feb,전남,함평군,219,"19,343","7,462","27,024"
24-Feb,전남,해남군,344,"41,533","82,516","124,393"
24-Feb,전남,화순군,259,"34,557","2,063","36,879"
24-Feb,전남,계,"6,976","1,015,429","232,024","1,254,429"
24-Feb,경북,경산시,388,"143,839","4,445","148,672"
24-Feb,경북,경주시,608,"148,321","4,564","153,493"
24-Feb,경북,고령군,186,"21,274",823,"22,283"
24-Feb,경북,구미시,558,"222,062","7,415","230,035"
24-Feb,경북,군위군,0,51,5,56
24-Feb,경북,김천시,411,"78,451","2,149","81,011"
24-Feb,경북,문경시,298,"38,741",885,"39,924"
24-Feb,경북,봉화군,256,"18,637",197,"19,090"
24-Feb,경북,상주시,414,"56,001","1,876","58,291"
24-Feb,경북,성주군,222,"32,321","1,343","33,886"
24-Feb,경북,안동시,825,"85,787","2,619","89,231"
24-Feb,경북,영덕군,261,"19,624",309,"20,194"
24-Feb,경북,영양군,148,"10,237",115,"10,500"
24-Feb,경북,영주시,374,"57,569","1,523","59,466"
24-Feb,경북,영천시,360,"63,665","2,520","66,545"
24-Feb,경북,예천군,286,"32,288",486,"33,060"
24-Feb,경북,울릉군,152,"5,923",560,"6,635"
24-Feb,경북,울진군,339,"27,646",367,"28,352"
24-Feb,경북,의성군,303,"32,885","1,126","34,314"
24-Feb,경북,청도군,226,"26,294",965,"27,485"
24-Feb,경북,청송군,226,"16,446",209,"16,881"
24-Feb,경북,칠곡군,316,"71,353","2,479","74,148"
24-Feb,경북,포항시 남구,449,"127,332","8,139","135,920"
24-Feb,경북,포항시 북구,383,"145,938","3,711","150,032"
24-Feb,경북,계,"7,989","1,482,685","48,830","1,539,504"
24-Feb,경남,거제시,359,"109,973","2,111","112,443"
24-Feb,경남,거창군,292,"34,614",796,"35,702"
24-Feb,경남,고성군,232,"28,071",557,"28,860"
24-Feb,경남,김해시,675,"290,497","8,060","299,232"
24-Feb,경남,남해군,303,"20,874",450,"21,627"
24-Feb,경남,밀양시,320,"58,769","3,918","63,007"
24-Feb,경남,사천시,329,"59,684","1,546","61,559"
24-Feb,경남,산청군,256,"21,435",757,"22,448"
24-Feb,경남,양산시,428,"177,773","10,711","188,912"
24-Feb,경남,의령군,222,"15,467",765,"16,454"
24-Feb,경남,진주시,654,"173,514","6,663","180,831"
24-Feb,경남,창녕군,243,"36,535",757,"37,535"
24-Feb,경남,창원시 마산합포구,346,"101,293","2,904","104,543"
24-Feb,경남,창원시 마산회원구,153,"106,729","7,399","114,281"
24-Feb,경남,창원시 성산구,611,"170,039","63,202","233,852"
24-Feb,경남,창원시 의창구,553,"119,411","3,793","123,757"
24-Feb,경남,창원시 진해구,228,"96,909","2,111","99,248"
24-Feb,경남,통영시,315,"53,625","1,349","55,289"
24-Feb,경남,하동군,237,"24,526",383,"25,146"
24-Feb,경남,함안군,213,"44,948","35,071","80,232"
24-Feb,경남,함양군,237,"20,473",513,"21,223"
24-Feb,경남,합천군,287,"24,478",652,"25,417"
24-Feb,경남,계,"7,493","1,789,637","154,468","1,951,598"
24-Feb,제주,서귀포시,768,"107,901","1,879","110,548"
24-Feb,제주,제주시,"1,699","315,122","275,922","592,743"
24-Feb,제주,계,"2,467","423,023","277,801","703,291"
24-Feb,강원,강릉시,609,"114,691","4,954","120,254"
24-Feb,강원,고성군,204,"16,276",230,"16,710"
24-Feb,강원,동해시,328,"47,934","1,544","49,806"
24-Feb,강원,삼척시,418,"33,758",842,"35,018"
24-Feb,강원,속초시,318,"40,870","1,483","42,671"
24-Feb,강원,양구군,228,"12,566",137,"12,931"
24-Feb,강원,양양군,219,"17,080",287,"17,586"
24-Feb,강원,영월군,352,"22,060",395,"22,807"
24-Feb,강원,원주시,652,"190,801","5,996","197,449"
24-Feb,강원,인제군,233,"20,037",292,"20,562"
24-Feb,강원,정선군,358,"21,087",519,"21,964"
24-Feb,강원,철원군,273,"24,810",396,"25,479"
24-Feb,강원,춘천시,890,"143,077","6,275","150,242"
24-Feb,강원,태백시,248,"20,316",662,"21,226"
24-Feb,강원,평창군,327,"27,294",654,"28,275"
24-Feb,강원,홍천군,443,"41,075","1,031","42,549"
24-Feb,강원,화천군,230,"13,307",184,"13,721"
24-Feb,강원,횡성군,285,"28,830",901,"30,016"
24-Feb,강원,계,"6,615","835,869","26,782","869,266"
24-Feb,전북,고창군,338,"32,023",586,"32,947"
24-Feb,전북,군산시,556,"137,998","6,424","144,978"
24-Feb,전북,김제시,332,"48,848","1,975","51,155"
24-Feb,전북,남원시,433,"43,045","1,303","44,781"
24-Feb,전북,무주군,222,"13,761",408,"14,391"
24-Feb,전북,부안군,289,"28,484",605,"29,378"
24-Feb,전북,순창군,237,"15,769",154,"16,160"
24-Feb,전북,완주군,460,"59,681","3,176","63,317"
24-Feb,전북,익산시,559,"141,591","5,895","148,045"
24-Feb,전북,임실군,257,"15,039",424,"15,720"
24-Feb,전북,장수군,235,"12,678",148,"13,061"
24-Feb,전북,전주시 덕진구,411,"176,206","7,147","183,764"
24-Feb,전북,전주시 완산구,784,"156,050","4,297","161,131"
24-Feb,전북,정읍시,385,"57,730","3,430","61,545"
24-Feb,전북,진안군,283,"14,993",256,"15,532"
24-Feb,전북,계,"5,781","953,896","36,228","995,905"
24-Mar,서울,강남구,409,"235,535","20,155","256,099"
24-Mar,서울,강동구,303,"145,684","8,535","154,522"
24-Mar,서울,강북구,320,"69,628","4,221","74,169"
24-Mar,서울,강서구,361,"188,619","15,620","204,600"
24-Mar,서울,관악구,290,"111,846","5,800","117,936"
24-Mar,서울,광진구,323,"91,792","5,103","97,218"
24-Mar,서울,구로구,304,"134,001","13,373","147,678"
24-Mar,서울,금천구,174,"85,499","6,302","91,975"
24-Mar,서울,노원구,329,"143,182","8,644","152,155"
24-Mar,서울,도봉구,276,"87,254","7,416","94,946"
24-Mar,서울,동대문구,297,"97,111","5,341","102,749"
24-Mar,서울,동작구,296,"103,415","2,651","106,362"
24-Mar,서울,마포구,338,"114,010","7,595","121,943"
24-Mar,서울,서대문구,432,"85,681","5,537","91,650"
24-Mar,서울,서초구,500,"166,507","9,621","176,628"
24-Mar,서울,성동구,375,"92,690","11,576","104,641"
24-Mar,서울,성북구,293,"116,875","4,967","122,135"
24-Mar,서울,송파구,407,"229,414","14,258","244,079"
24-Mar,서울,양천구,336,"142,366","8,487","151,189"
24-Mar,서울,영등포구,365,"136,121","8,179","144,665"
24-Mar,서울,용산구,532,"71,291","2,178","74,001"
24-Mar,서울,은평구,300,"127,717","7,030","135,047"
24-Mar,서울,종로구,"3,657","44,680","2,145","50,482"
24-Mar,서울,중구,"1,352","49,708","3,272","54,332"
24-Mar,서울,중랑구,253,"106,657","9,665","116,575"
24-Mar,서울,계,"12,822","2,977,283","197,671","3,187,776"
24-Mar,부산,강서구,345,"85,396","5,622","91,363"
24-Mar,부산,금정구,285,"77,255","7,072","84,612"
24-Mar,부산,기장군,263,"86,817","2,924","90,004"
24-Mar,부산,남구,228,"92,144","9,443","101,815"
24-Mar,부산,동구,191,"46,758","5,390","52,339"
24-Mar,부산,동래구,164,"97,006","3,766","100,936"
24-Mar,부산,부산진구,369,"132,202","23,918","156,489"
24-Mar,부산,북구,311,"102,055","3,688","106,054"
24-Mar,부산,사상구,267,"83,804","5,361","89,432"
24-Mar,부산,사하구,270,"108,113","5,992","114,375"
24-Mar,부산,서구,137,"30,419","1,401","31,957"
24-Mar,부산,수영구,168,"64,289","61,532","125,989"
24-Mar,부산,연제구,"1,054","114,439","17,369","132,862"
24-Mar,부산,영도구,224,"31,975","2,110","34,309"
24-Mar,부산,중구,313,"33,825","7,110","41,248"
24-Mar,부산,해운대구,335,"165,548","13,703","179,586"
24-Mar,부산,계,"4,924","1,352,045","176,401","1,533,370"
24-Mar,대구,군위군,128,"15,736",246,"16,110"
24-Mar,대구,남구,410,"55,311","1,570","57,291"
24-Mar,대구,달서구,525,"275,048","18,326","293,899"
24-Mar,대구,달성군,601,"141,211","5,170","146,982"
24-Mar,대구,동구,370,"163,053","10,313","173,736"
24-Mar,대구,북구,556,"202,365","8,080","211,001"
24-Mar,대구,서구,268,"71,730","4,886","76,884"
24-Mar,대구,수성구,614,"215,941","5,182","221,737"
24-Mar,대구,중구,316,"59,352","2,255","61,923"
24-Mar,대구,계,"3,788","1,199,747","56,028","1,259,563"
24-Mar,인천,강화군,342,"38,677","12,492","51,511"
24-Mar,인천,계양구,305,"123,864","143,690","267,859"
24-Mar,인천,남동구,952,"258,111","29,615","288,678"
24-Mar,인천,동구,110,"24,507","2,878","27,495"
24-Mar,인천,미추홀구,443,"164,333","9,545","174,321"
24-Mar,인천,부평구,353,"231,942","40,327","272,622"
24-Mar,인천,서구,512,"305,091","13,149","318,752"
24-Mar,인천,연수구,435,"219,742","9,814","229,991"
24-Mar,인천,옹진군,248,"13,238",290,"13,776"
24-Mar,인천,중구,705,"79,033","12,041","91,779"
24-Mar,인천,계,"4,405","1,458,538","273,841","1,736,784"
24-Mar,광주,광산구,584,"205,256","13,260","219,100"
24-Mar,광주,남구,239,"93,778","2,848","96,865"
24-Mar,광주,동구,253,"47,368","1,018","48,639"
24-Mar,광주,북구,648,"198,765","9,504","208,917"
24-Mar,광주,서구,750,"146,005","6,238","152,993"
24-Mar,광주,계,"2,474","691,172","32,868","726,514"
24-Mar,대전,대덕구,242,"88,221","6,953","95,416"
24-Mar,대전,동구,252,"92,687","5,099","98,038"
24-Mar,대전,서구,843,"210,306","19,501","230,650"
24-Mar,대전,유성구,680,"194,552","5,891","201,123"
24-Mar,대전,중구,223,"96,815","5,310","102,348"
24-Mar,대전,계,"2,240","682,581","42,754","727,575"
24-Mar,울산,남구,752,"157,223","7,155","165,130"
24-Mar,울산,동구,194,"64,169","1,268","65,631"
24-Mar,울산,북구,228,"122,616","3,786","126,630"
24-Mar,울산,울주군,449,"131,260","7,073","138,782"
24-Mar,울산,중구,349,"102,716","2,704","105,769"
24-Mar,울산,계,"1,972","577,984","21,986","601,942"
24-Mar,세종,세종특별자치시,929,"194,989","3,716","199,634"
24-Mar,세종,계,929,"194,989","3,716","199,634"
24-Mar,경기,가평군,421,"33,240",622,"34,283"
24-Mar,경기,고양시 덕양구,679,"197,636","5,213","203,528"
24-Mar,경기,고양시 일산동구,270,"129,213","6,388","135,871"
24-Mar,경기,고양시 일산서구,131,"117,675","4,781","122,587"
24-Mar,경기,과천시,698,"32,024",761,"33,483"
24-Mar,경기,광명시,312,"101,270","4,780","106,362"
24-Mar,경기,광주시,424,"206,094","9,050","215,568"
24-Mar,경기,구리시,273,"71,345","3,008","74,626"
24-Mar,경기,군포시,301,"99,481","5,352","105,134"
24-Mar,경기,김포시,575,"237,811","9,169","247,555"
24-Mar,경기,남양주시,812,"320,126","9,961","330,899"
24-Mar,경기,동두천시,228,"38,605","1,513","40,346"
24-Mar,경기,부천시,22,300,109,431
24-Mar,경기,부천시 소사구,85,"83,893","3,211","87,189"
24-Mar,경기,부천시 오정구,109,"63,869","3,261","67,239"
24-Mar,경기,부천시 원미구,514,"148,504","7,026","156,044"
24-Mar,경기,성남시 분당구,371,"189,447","8,039","197,857"
24-Mar,경기,성남시 수정구,307,"81,765","3,301","85,373"
24-Mar,경기,성남시 중원구,392,"74,671","4,033","79,096"
24-Mar,경기,수원시 권선구,486,"204,703","9,700","214,889"
24-Mar,경기,수원시 영통구,452,"152,324","3,693","156,469"
24-Mar,경기,수원시 장안구,497,"107,458","3,750","111,705"
24-Mar,경기,수원시 팔달구,295,"82,376","3,377","86,048"
