date,city,district,official,personal,commercial,total
18-Sep,대전,유성구,368.0,165647.0,4991.0,171006.0
18-Sep,대전,중구,231.0,96689.0,5945.0,102865.0
18-Sep,울산,계,1722.0,534007.0,21219.0,556948.0
18-Sep,울산,남구,689.0,151749.0,7278.0,159716.0
18-Sep,울산,동구,195.0,62353.0,941.0,63489.0
18-Sep,울산,북구,167.0,100896.0,3944.0,105007.0
18-Sep,울산,울주군,341.0,116492.0,6329.0,123162.0
18-Sep,울산,중구,330.0,102517.0,2727.0,105574.0
18-Sep,세종,계,703.0,141500.0,2531.0,144734.0
18-Sep,세종,세종특별자치시,703.0,141500.0,2531.0,144734.0
18-Sep,경기,계,16664.0,5309535.0,229423.0,5555622.0
18-Sep,경기,가평군,358.0,29290.0,690.0,30338.0
18-Sep,경기,고양시 덕양구,644.0,160990.0,3788.0,165422.0
18-Sep,경기,고양시 일산동구,288.0,118294.0,7421.0,126003.0
18-Sep,경기,고양시 일산서구,126.0,108041.0,3739.0,111906.0
18-Sep,경기,과천시,691.0,20143.0,601.0,21435.0
18-Sep,경기,광명시,302.0,104125.0,4073.0,108500.0
18-Sep,경기,광주시,374.0,173588.0,7876.0,181838.0
18-Sep,경기,구리시,245.0,69239.0,2600.0,72084.0
18-Sep,경기,군포시,291.0,95142.0,5061.0,100494.0
18-Sep,경기,김포시,458.0,188812.0,6833.0,196103.0
18-Sep,경기,남양주시,651.0,268683.0,7382.0,276716.0
18-Sep,경기,동두천시,215.0,36910.0,1317.0,38442.0
18-Sep,경기,부천시,709.0,293072.0,12607.0,306388.0
18-Sep,경기,성남시 분당구,337.0,184104.0,6907.0,191348.0
18-Sep,경기,성남시 수정구,335.0,70221.0,2627.0,73183.0
18-Sep,경기,성남시 중원구,333.0,71633.0,3937.0,75903.0
18-Sep,경기,수원시 권선구,373.0,172563.0,7652.0,180588.0
18-Sep,경기,수원시 영통구,224.0,134362.0,3309.0,137895.0
18-Sep,경기,수원시 장안구,589.0,104416.0,3956.0,108961.0
18-Sep,경기,수원시 팔달구,472.0,69409.0,3233.0,73114.0
18-Sep,경기,시흥시,455.0,207624.0,7507.0,215586.0
18-Sep,경기,안산시 단원구,540.0,145330.0,8432.0,154302.0
18-Sep,경기,안산시 상록구,172.0,136670.0,4728.0,141570.0
18-Sep,경기,안성시,369.0,94397.0,4941.0,99707.0
18-Sep,경기,안양시 동안구,386.0,116551.0,6442.0,123379.0
18-Sep,경기,안양시 만안구,151.0,84206.0,3808.0,88165.0
18-Sep,경기,양주시,378.0,95003.0,3134.0,98515.0
18-Sep,경기,양평군,524.0,56110.0,1752.0,58386.0
18-Sep,경기,여주시,421.0,59503.0,7214.0,67138.0
18-Sep,경기,연천군,293.0,22940.0,5432.0,28665.0
18-Sep,경기,오산시,227.0,94788.0,3243.0,98258.0
18-Sep,경기,용인시 기흥구,116.0,175245.0,8598.0,183959.0
18-Sep,경기,용인시 수지구,45.0,132367.0,2107.0,134519.0
18-Sep,경기,용인시 처인구,681.0,118282.0,6916.0,125879.0
18-Sep,경기,의왕시,281.0,57042.0,3014.0,60337.0
18-Sep,경기,의정부시,578.0,147988.0,4841.0,153407.0
18-Sep,경기,이천시,401.0,104335.0,5776.0,110512.0
18-Sep,경기,파주시,474.0,195143.0,9737.0,205354.0
18-Sep,경기,평택시,684.0,242711.0,11551.0,254946.0
18-Sep,경기,포천시,350.0,81525.0,10437.0,92312.0
18-Sep,경기,하남시,358.0,98067.0,2351.0,100776.0
18-Sep,경기,화성시,765.0,370671.0,11853.0,383289.0
18-Sep,강원,계,5573.0,732901.0,24941.0,763415.0
18-Sep,강원,강릉시,496.0,101882.0,4581.0,106959.0
18-Sep,강원,고성군,182.0,13601.0,239.0,14022.0
18-Sep,강원,동해시,290.0,42632.0,1356.0,44278.0
18-Sep,강원,삼척시,365.0,30985.0,686.0,32036.0
18-Sep,강원,속초시,287.0,35471.0,1368.0,37126.0
18-Sep,강원,양구군,142.0,11566.0,119.0,11827.0
18-Sep,강원,양양군,171.0,14399.0,211.0,14781.0
18-Sep,강원,영월군,321.0,20157.0,366.0,20844.0
18-Sep,강원,원주시,543.0,158589.0,5878.0,165010.0
18-Sep,강원,인제군,195.0,17222.0,231.0,17648.0
18-Sep,강원,정선군,308.0,19875.0,452.0,20635.0
18-Sep,강원,철원군,216.0,23268.0,302.0,23786.0
18-Sep,강원,춘천시,749.0,124455.0,5760.0,130964.0
18-Sep,강원,태백시,217.0,20133.0,803.0,21153.0
18-Sep,강원,평창군,286.0,24775.0,473.0,25534.0
18-Sep,강원,홍천군,381.0,36974.0,1096.0,38451.0
18-Sep,강원,화천군,196.0,12207.0,197.0,12600.0
18-Sep,강원,횡성군,228.0,24710.0,823.0,25761.0
18-Sep,충북,계,3836.0,770791.0,33199.0,807826.0
18-Sep,충북,괴산군,191.0,21183.0,362.0,21736.0
18-Sep,충북,단양군,199.0,15378.0,805.0,16382.0
18-Sep,충북,보은군,201.0,17238.0,992.0,18431.0
18-Sep,충북,영동군,238.0,24332.0,379.0,24949.0
18-Sep,충북,옥천군,192.0,25622.0,1084.0,26898.0
18-Sep,충북,음성군,220.0,55908.0,1739.0,57867.0
18-Sep,충북,제천시,313.0,64595.0,3476.0,68384.0
18-Sep,충북,증평군,95.0,18273.0,764.0,19132.0
18-Sep,충북,진천군,206.0,43186.0,1249.0,44641.0
18-Sep,충북,청원군,1.0,21.0,0.0,22.0
18-Sep,충북,청주시 상당구,485.0,76201.0,2319.0,79005.0
18-Sep,충북,청주시 서원구,238.0,92281.0,5273.0,97792.0
18-Sep,충북,청주시 청원구,340.0,98040.0,4009.0,102389.0
18-Sep,충북,청주시 흥덕구,360.0,115786.0,6933.0,123079.0
18-Sep,충북,충주시,557.0,102747.0,3815.0,107119.0
18-Sep,충남,계,5319.0,1042275.0,39044.0,1086638.0
18-Sep,충남,계룡시,140.0,20953.0,566.0,21659.0
18-Sep,충남,공주시,521.0,51850.0,2080.0,54451.0
18-Sep,충남,금산군,182.0,27568.0,1969.0,29719.0
18-Sep,충남,논산시,355.0,58874.0,2246.0,61475.0
18-Sep,충남,당진시,371.0,89554.0,3793.0,93718.0
18-Sep,충남,보령시,387.0,49981.0,1282.0,51650.0
18-Sep,충남,부여군,266.0,33321.0,1338.0,34925.0
18-Sep,충남,서산시,382.0,87702.0,3539.0,91623.0
18-Sep,충남,서천군,227.0,26528.0,903.0,27658.0
18-Sep,충남,아산시,436.0,154359.0,6374.0,161169.0
18-Sep,충남,예산군,357.0,41351.0,1427.0,43135.0
18-Sep,충남,천안시 동남구,258.0,123284.0,4691.0,128233.0
18-Sep,충남,천안시 서북구,529.0,178323.0,5963.0,184815.0
18-Sep,충남,청양군,239.0,16182.0,940.0,17361.0
18-Sep,충남,태안군,270.0,32509.0,504.0,33283.0
18-Sep,충남,홍성군,399.0,49936.0,1429.0,51764.0
18-Sep,전북,계,4837.0,866255.0,40436.0,911528.0
18-Sep,전북,고창군,251.0,29467.0,556.0,30274.0
18-Sep,전북,군산시,496.0,125231.0,6791.0,132518.0
18-Sep,전북,김제시,281.0,43729.0,1925.0,45935.0
18-Sep,전북,남원시,402.0,39178.0,4225.0,43805.0
18-Sep,전북,무주군,183.0,12217.0,375.0,12775.0
18-Sep,전북,부안군,251.0,26917.0,601.0,27769.0
18-Sep,전북,순창군,202.0,14036.0,194.0,14432.0
18-Sep,전북,완주군,327.0,49648.0,3347.0,53322.0
18-Sep,전북,익산시,482.0,134165.0,6290.0,140937.0
18-Sep,전북,임실군,196.0,13932.0,419.0,14547.0
18-Sep,전북,장수군,224.0,11580.0,169.0,11973.0
18-Sep,전북,전주시 덕진구,414.0,154956.0,7538.0,162908.0
18-Sep,전북,전주시 완산구,587.0,145594.0,4018.0,150199.0
18-Sep,전북,정읍시,307.0,52158.0,3784.0,56249.0
18-Sep,전북,진안군,234.0,13447.0,204.0,13885.0
18-Sep,전남,계,5920.0,889608.0,127290.0,1022818.0
18-Sep,전남,강진군,208.0,17857.0,1056.0,19121.0
18-Sep,전남,고흥군,296.0,29924.0,660.0,30880.0
18-Sep,전남,곡성군,136.0,14224.0,804.0,15164.0
18-Sep,전남,광양시,241.0,76802.0,5941.0,82984.0
18-Sep,전남,구례군,125.0,12784.0,655.0,13564.0
18-Sep,전남,나주시,442.0,58379.0,3099.0,61920.0
18-Sep,전남,담양군,206.0,25229.0,1513.0,26948.0
18-Sep,전남,목포시,440.0,93210.0,6117.0,99767.0
18-Sep,전남,무안군,526.0,40512.0,970.0,42008.0
18-Sep,전남,보성군,199.0,20790.0,68810.0,89799.0
18-Sep,전남,순천시,468.0,129618.0,5095.0,135181.0
18-Sep,전남,신안군,214.0,20021.0,852.0,21087.0
18-Sep,전남,여수시,533.0,123352.0,6901.0,130786.0
18-Sep,전남,영광군,228.0,26055.0,729.0,27012.0
18-Sep,전남,영암군,246.0,31234.0,15973.0,47453.0
18-Sep,전남,완도군,220.0,23931.0,488.0,24639.0
18-Sep,전남,장성군,150.0,25064.0,1003.0,26217.0
18-Sep,전남,장흥군,196.0,19225.0,439.0,19860.0
18-Sep,전남,진도군,147.0,15825.0,305.0,16277.0
18-Sep,전남,함평군,166.0,17294.0,3272.0,20732.0
18-Sep,전남,해남군,323.0,37400.0,588.0,38311.0
18-Sep,전남,화순군,210.0,30878.0,2020.0,33108.0
18-Sep,경북,계,7070.0,1359999.0,48697.0,1415766.0
18-Sep,경북,경산시,316.0,130335.0,4300.0,134951.0
18-Sep,경북,경주시,555.0,135008.0,4826.0,140389.0
18-Sep,경북,고령군,153.0,20113.0,522.0,20788.0
18-Sep,경북,구미시,497.0,203828.0,7304.0,211629.0
18-Sep,경북,군위군,112.0,14171.0,277.0,14560.0
18-Sep,경북,김천시,361.0,70137.0,1845.0,72343.0
18-Sep,경북,문경시,296.0,34415.0,799.0,35510.0
18-Sep,경북,봉화군,195.0,17040.0,205.0,17440.0
18-Sep,경북,상주시,366.0,50719.0,1861.0,52946.0
18-Sep,경북,성주군,188.0,29054.0,1445.0,30687.0
18-Sep,경북,안동시,671.0,78877.0,2603.0,82151.0
18-Sep,경북,영덕군,247.0,18376.0,307.0,18930.0
18-Sep,경북,영양군,142.0,9136.0,96.0,9374.0
18-Sep,경북,영주시,338.0,53977.0,1517.0,55832.0
18-Sep,경북,영천시,279.0,56077.0,2661.0,59017.0
18-Sep,경북,예천군,209.0,26547.0,461.0,27217.0
18-Sep,경북,울릉군,146.0,5101.0,409.0,5656.0
18-Sep,경북,울진군,281.0,24956.0,365.0,25602.0
18-Sep,경북,의성군,294.0,28875.0,1026.0,30195.0
18-Sep,경북,청도군,192.0,23721.0,642.0,24555.0
18-Sep,경북,청송군,193.0,14661.0,195.0,15049.0
18-Sep,경북,칠곡군,319.0,67057.0,2271.0,69647.0
18-Sep,경북,포항시 남구,391.0,118192.0,8810.0,127393.0
18-Sep,경북,포항시 북구,329.0,129626.0,3950.0,133905.0
18-Sep,경남,계,6842.0,1599867.0,82548.0,1689257.0
18-Sep,경남,거제시,342.0,102546.0,2242.0,105130.0
18-Sep,경남,거창군,247.0,30463.0,805.0,31515.0
18-Sep,경남,고성군,207.0,25883.0,658.0,26748.0
18-Sep,경남,김해시,638.0,255391.0,6930.0,262959.0
18-Sep,경남,남해군,245.0,18753.0,493.0,19491.0
18-Sep,경남,밀양시,306.0,53332.0,4046.0,57684.0
18-Sep,경남,사천시,310.0,53961.0,1510.0,55781.0
18-Sep,경남,산청군,219.0,19140.0,755.0,20114.0
18-Sep,경남,양산시,391.0,154525.0,9577.0,164493.0
18-Sep,경남,의령군,189.0,13670.0,675.0,14534.0
18-Sep,경남,진주시,611.0,155535.0,6617.0,162763.0
18-Sep,경남,창녕군,231.0,34218.0,953.0,35402.0
18-Sep,경남,창원시 마산합포구,332.0,98700.0,3024.0,102056.0
18-Sep,경남,창원시 마산회원구,169.0,94402.0,5273.0,99844.0
18-Sep,경남,창원시 성산구,143.0,120897.0,16622.0,137662.0
18-Sep,경남,창원시 의창구,881.0,126460.0,6474.0,133815.0
18-Sep,경남,창원시 진해구,197.0,85605.0,1649.0,87451.0
18-Sep,경남,통영시,318.0,51732.0,1507.0,53557.0
18-Sep,경남,하동군,220.0,23708.0,456.0,24384.0
18-Sep,경남,함안군,198.0,40082.0,11239.0,51519.0
18-Sep,경남,함양군,201.0,18558.0,401.0,19160.0
18-Sep,경남,합천군,247.0,22306.0,642.0,23195.0
18-Sep,제주,계,2255.0,367467.0,171970.0,541692.0
18-Sep,제주,서귀포시,740.0,100037.0,2056.0,102833.0
18-Sep,제주,제주시,1515.0,267430.0,169914.0,438859.0
18-Oct,서울,강남구,377.0,215294.0,19545.0,235216.0
18-Oct,서울,강동구,262.0,127154.0,8633.0,136049.0
18-Oct,서울,강북구,298.0,72486.0,4711.0,77495.0
18-Oct,서울,강서구,329.0,186018.0,17128.0,203475.0
18-Oct,서울,관악구,299.0,116125.0,5536.0,121960.0
18-Oct,서울,광진구,279.0,93748.0,6002.0,100029.0
18-Oct,서울,구로구,282.0,129804.0,14744.0,144830.0
18-Oct,서울,금천구,120.0,80451.0,5977.0,86548.0
18-Oct,서울,노원구,296.0,144427.0,9211.0,153934.0
18-Oct,서울,도봉구,258.0,89634.0,7552.0,97444.0
18-Oct,서울,동대문구,314.0,92874.0,5304.0,98492.0
18-Oct,서울,동작구,304.0,102062.0,2812.0,105178.0
18-Oct,서울,마포구,332.0,110475.0,6959.0,117766.0
18-Oct,서울,서대문구,442.0,80386.0,5578.0,86406.0
18-Oct,서울,서초구,597.0,168685.0,12945.0,182227.0
18-Oct,서울,성동구,315.0,95553.0,9414.0,105282.0
18-Oct,서울,성북구,285.0,110741.0,5525.0,116551.0
18-Oct,서울,송파구,384.0,222316.0,13314.0,236014.0
18-Oct,서울,양천구,327.0,141815.0,8605.0,150747.0
18-Oct,서울,영등포구,363.0,134384.0,9505.0,144252.0
18-Oct,서울,용산구,383.0,74864.0,2209.0,77456.0
18-Oct,서울,은평구,265.0,122247.0,7146.0,129658.0
18-Oct,서울,종로구,3855.0,45238.0,1654.0,50747.0
18-Oct,서울,중구,1076.0,46136.0,4825.0,52037.0
18-Oct,서울,중랑구,217.0,104147.0,9739.0,114103.0
18-Oct,서울,계,12259.0,2907064.0,204573.0,3123896.0
18-Oct,부산,강서구,323.0,67098.0,3826.0,71247.0
18-Oct,부산,금정구,285.0,81585.0,7371.0,89241.0
18-Oct,부산,기장군,250.0,70374.0,2213.0,72837.0
18-Oct,부산,남구,229.0,91470.0,8702.0,100401.0
18-Oct,부산,동구,229.0,45018.0,4711.0,49958.0
18-Oct,부산,동래구,175.0,88239.0,4243.0,92657.0
18-Oct,부산,부산진구,365.0,120353.0,11028.0,131746.0
18-Oct,부산,북구,240.0,100799.0,3343.0,104382.0
18-Oct,부산,사상구,286.0,84846.0,6004.0,91136.0
18-Oct,부산,사하구,266.0,108943.0,7053.0,116262.0
18-Oct,부산,서구,136.0,28345.0,1369.0,29850.0
18-Oct,부산,수영구,163.0,63583.0,20020.0,83766.0
18-Oct,부산,연제구,837.0,80409.0,7211.0,88457.0
18-Oct,부산,영도구,229.0,31620.0,2111.0,33960.0
18-Oct,부산,중구,311.0,22445.0,7034.0,29790.0
18-Oct,부산,해운대구,298.0,167505.0,10211.0,178014.0
18-Oct,부산,계,4622.0,1252632.0,106450.0,1363704.0
18-Oct,대구,남구,346.0,56324.0,1870.0,58540.0
18-Oct,대구,달서구,468.0,260567.0,12132.0,273167.0
18-Oct,대구,달성군,486.0,123066.0,4686.0,128238.0
18-Oct,대구,동구,344.0,150781.0,10152.0,161277.0
18-Oct,대구,북구,495.0,193693.0,7949.0,202137.0
18-Oct,대구,서구,236.0,73305.0,4260.0,77801.0
18-Oct,대구,수성구,555.0,209309.0,5371.0,215235.0
18-Oct,대구,중구,291.0,55712.0,1880.0,57883.0
18-Oct,대구,계,3221.0,1122757.0,48300.0,1174278.0
18-Oct,인천,강화군,317.0,32501.0,1314.0,34132.0
18-Oct,인천,계양구,281.0,121383.0,161268.0,282932.0
18-Oct,인천,남동구,852.0,248877.0,42398.0,292127.0
18-Oct,인천,동구,89.0,26385.0,2658.0,29132.0
18-Oct,인천,미추홀구,405.0,151621.0,54548.0,206574.0
18-Oct,인천,부평구,339.0,215491.0,9232.0,225062.0
18-Oct,인천,서구,378.0,226495.0,10838.0,237711.0
18-Oct,인천,연수구,348.0,163624.0,7438.0,171410.0
18-Oct,인천,옹진군,189.0,11686.0,205.0,12080.0
18-Oct,인천,중구,638.0,55441.0,17369.0,73448.0
18-Oct,인천,계,3836.0,1253504.0,307268.0,1564608.0
18-Oct,광주,광산구,507.0,181348.0,11520.0,193375.0
18-Oct,광주,남구,176.0,85675.0,2628.0,88479.0
18-Oct,광주,동구,233.0,36158.0,1074.0,37465.0
18-Oct,광주,북구,487.0,183192.0,10299.0,193978.0
18-Oct,광주,서구,709.0,141157.0,7215.0,149081.0
18-Oct,광주,계,2112.0,627530.0,32736.0,662378.0
18-Oct,대전,대덕구,214.0,85216.0,6794.0,92224.0
18-Oct,대전,동구,243.0,87714.0,4166.0,92123.0
18-Oct,대전,서구,804.0,201615.0,7453.0,209872.0
18-Oct,대전,유성구,375.0,166282.0,4979.0,171636.0
18-Oct,대전,중구,235.0,96611.0,5944.0,102790.0
18-Oct,대전,계,1871.0,637438.0,29336.0,668645.0
18-Oct,울산,남구,685.0,151811.0,7273.0,159769.0
18-Oct,울산,동구,196.0,62348.0,946.0,63490.0
18-Oct,울산,북구,168.0,101127.0,3912.0,105207.0
18-Oct,울산,울주군,338.0,116631.0,6336.0,123305.0
18-Oct,울산,중구,331.0,102511.0,2727.0,105569.0
18-Oct,울산,계,1718.0,534428.0,21194.0,557340.0
18-Oct,세종,세종특별자치시,705.0,142776.0,2598.0,146079.0
18-Oct,세종,계,705.0,142776.0,2598.0,146079.0
18-Oct,경기,가평군,359.0,29311.0,684.0,30354.0
18-Oct,경기,고양시 덕양구,650.0,161120.0,3886.0,165656.0
18-Oct,경기,고양시 일산동구,289.0,118478.0,7373.0,126140.0
18-Oct,경기,고양시 일산서구,128.0,108423.0,3915.0,112466.0
18-Oct,경기,과천시,692.0,20221.0,601.0,21514.0
18-Oct,경기,광명시,303.0,104186.0,4067.0,108556.0
18-Oct,경기,광주시,370.0,174738.0,7894.0,183002.0
18-Oct,경기,구리시,245.0,69719.0,2612.0,72576.0
18-Oct,경기,군포시,291.0,95195.0,5086.0,100572.0
18-Oct,경기,김포시,453.0,190115.0,6880.0,197448.0
18-Oct,경기,남양주시,650.0,269529.0,7394.0,277573.0
18-Oct,경기,동두천시,216.0,36805.0,1318.0,38339.0
18-Oct,경기,부천시,714.0,293490.0,12621.0,306825.0
18-Oct,경기,성남시 분당구,338.0,184022.0,6790.0,191150.0
18-Oct,경기,성남시 수정구,337.0,70316.0,2432.0,73085.0
18-Oct,경기,성남시 중원구,336.0,71485.0,4135.0,75956.0
18-Oct,경기,수원시 권선구,360.0,173142.0,7807.0,181309.0
18-Oct,경기,수원시 영통구,224.0,134703.0,3216.0,138143.0
18-Oct,경기,수원시 장안구,586.0,104216.0,3955.0,108757.0
18-Oct,경기,수원시 팔달구,484.0,69241.0,3132.0,72857.0
18-Oct,경기,시흥시,457.0,209114.0,7527.0,217098.0
18-Oct,경기,안산시 단원구,544.0,145788.0,8399.0,154731.0
18-Oct,경기,안산시 상록구,173.0,136730.0,4764.0,141667.0
18-Oct,경기,안성시,376.0,94546.0,4943.0,99865.0
18-Oct,경기,안양시 동안구,389.0,116412.0,6425.0,123226.0
18-Oct,경기,안양시 만안구,153.0,84354.0,3824.0,88331.0
18-Oct,경기,양주시,379.0,95452.0,3097.0,98928.0
18-Oct,경기,양평군,535.0,56244.0,1758.0,58537.0
18-Oct,경기,여주시,415.0,59651.0,7218.0,67284.0
18-Oct,경기,연천군,298.0,22959.0,5420.0,28677.0
18-Oct,경기,오산시,236.0,95204.0,3216.0,98656.0
18-Oct,경기,용인시 기흥구,117.0,176417.0,8774.0,185308.0
18-Oct,경기,용인시 수지구,45.0,132834.0,2115.0,134994.0
18-Oct,경기,용인시 처인구,686.0,119549.0,6894.0,127129.0
18-Oct,경기,의왕시,282.0,57124.0,3140.0,60546.0
18-Oct,경기,의정부시,578.0,148440.0,4887.0,153905.0
18-Oct,경기,이천시,406.0,104729.0,5764.0,110899.0
18-Oct,경기,파주시,479.0,196198.0,9684.0,206361.0
18-Oct,경기,평택시,684.0,244219.0,11614.0,256517.0
18-Oct,경기,포천시,353.0,81675.0,10238.0,92266.0
18-Oct,경기,하남시,359.0,98957.0,2397.0,101713.0
18-Oct,경기,화성시,785.0,373696.0,11742.0,386223.0
18-Oct,경기,계,16754.0,5328747.0,229638.0,5575139.0
18-Oct,강원,강릉시,511.0,102070.0,4583.0,107164.0
18-Oct,강원,고성군,183.0,13593.0,238.0,14014.0
18-Oct,강원,동해시,292.0,42670.0,1355.0,44317.0
18-Oct,강원,삼척시,371.0,31058.0,690.0,32119.0
18-Oct,강원,속초시,283.0,35555.0,1374.0,37212.0
18-Oct,강원,양구군,143.0,11602.0,120.0,11865.0
18-Oct,강원,양양군,173.0,14468.0,216.0,14857.0
18-Oct,강원,영월군,322.0,20172.0,363.0,20857.0
18-Oct,강원,원주시,542.0,158954.0,5891.0,165387.0
18-Oct,강원,인제군,204.0,17254.0,232.0,17690.0
18-Oct,강원,정선군,313.0,19913.0,451.0,20677.0
18-Oct,강원,철원군,218.0,23268.0,303.0,23789.0
18-Oct,강원,춘천시,760.0,124640.0,5771.0,131171.0
18-Oct,강원,태백시,215.0,20066.0,801.0,21082.0
18-Oct,강원,평창군,287.0,24777.0,477.0,25541.0
18-Oct,강원,홍천군,387.0,36955.0,1098.0,38440.0
18-Oct,강원,화천군,196.0,12258.0,196.0,12650.0
18-Oct,강원,횡성군,230.0,24850.0,680.0,25760.0
18-Oct,강원,계,5630.0,734123.0,24839.0,764592.0
18-Oct,충북,괴산군,198.0,21218.0,364.0,21780.0
18-Oct,충북,단양군,203.0,15424.0,810.0,16437.0
18-Oct,충북,보은군,203.0,17281.0,987.0,18471.0
18-Oct,충북,영동군,238.0,24330.0,380.0,24948.0
18-Oct,충북,옥천군,195.0,25631.0,1093.0,26919.0
18-Oct,충북,음성군,224.0,56025.0,1742.0,57991.0
18-Oct,충북,제천시,316.0,64600.0,3476.0,68392.0
18-Oct,충북,증평군,94.0,18232.0,749.0,19075.0
18-Oct,충북,진천군,208.0,43432.0,1251.0,44891.0
18-Oct,충북,청원군,1.0,21.0,0.0,22.0
18-Oct,충북,청주시 상당구,496.0,77694.0,2351.0,80541.0
18-Oct,충북,청주시 서원구,236.0,91563.0,5253.0,97052.0
18-Oct,충북,청주시 청원구,345.0,98647.0,4045.0,103037.0
18-Oct,충북,청주시 흥덕구,361.0,115973.0,6920.0,123254.0
18-Oct,충북,충주시,560.0,103068.0,3838.0,107466.0
18-Oct,충북,계,3878.0,773139.0,33259.0,810276.0
18-Oct,충남,계룡시,142.0,20908.0,571.0,21621.0
18-Oct,충남,공주시,519.0,51840.0,2070.0,54429.0
18-Oct,충남,금산군,184.0,27576.0,1985.0,29745.0
18-Oct,충남,논산시,362.0,58840.0,2244.0,61446.0
18-Oct,충남,당진시,368.0,89848.0,3799.0,94015.0
18-Oct,충남,보령시,389.0,50072.0,1286.0,51747.0
18-Oct,충남,부여군,268.0,33323.0,1333.0,34924.0
18-Oct,충남,서산시,385.0,87985.0,3495.0,91865.0
18-Oct,충남,서천군,228.0,26520.0,897.0,27645.0
18-Oct,충남,아산시,440.0,154801.0,6387.0,161628.0
18-Oct,충남,예산군,362.0,41439.0,1418.0,43219.0
18-Oct,충남,천안시 동남구,260.0,123721.0,4705.0,128686.0
18-Oct,충남,천안시 서북구,541.0,178933.0,5936.0,185410.0
18-Oct,충남,청양군,240.0,16182.0,897.0,17319.0
18-Oct,충남,태안군,271.0,32516.0,504.0,33291.0
18-Oct,충남,홍성군,402.0,50093.0,1420.0,51915.0
18-Oct,충남,계,5361.0,1044597.0,38947.0,1088905.0
18-Oct,전북,고창군,257.0,29525.0,563.0,30345.0
18-Oct,전북,군산시,507.0,125366.0,6763.0,132636.0
18-Oct,전북,김제시,282.0,43738.0,1928.0,45948.0
18-Oct,전북,남원시,416.0,39169.0,4196.0,43781.0
18-Oct,전북,무주군,182.0,12250.0,369.0,12801.0
18-Oct,전북,부안군,260.0,26935.0,608.0,27803.0
18-Oct,전북,순창군,204.0,14090.0,191.0,14485.0
18-Oct,전북,완주군,336.0,49716.0,3338.0,53390.0
18-Oct,전북,익산시,487.0,134243.0,6313.0,141043.0
18-Oct,전북,임실군,196.0,13939.0,421.0,14556.0
18-Oct,전북,장수군,224.0,11603.0,169.0,11996.0
18-Oct,전북,전주시 덕진구,423.0,155355.0,7529.0,163307.0
18-Oct,전북,전주시 완산구,587.0,145808.0,4021.0,150416.0
18-Oct,전북,정읍시,315.0,52260.0,3799.0,56374.0
18-Oct,전북,진안군,233.0,13472.0,198.0,13903.0
18-Oct,전북,계,4909.0,867469.0,40406.0,912784.0
18-Oct,전남,강진군,210.0,17809.0,1063.0,19082.0
18-Oct,전남,고흥군,301.0,29944.0,655.0,30900.0
18-Oct,전남,곡성군,138.0,14233.0,798.0,15169.0
18-Oct,전남,광양시,245.0,76977.0,5945.0,83167.0
18-Oct,전남,구례군,129.0,12822.0,635.0,13586.0
18-Oct,전남,나주시,443.0,58730.0,3109.0,62282.0
18-Oct,전남,담양군,209.0,25232.0,1519.0,26960.0
18-Oct,전남,목포시,439.0,93136.0,6058.0,99633.0
18-Oct,전남,무안군,529.0,40673.0,967.0,42169.0
18-Oct,전남,보성군,201.0,20845.0,67458.0,88504.0
18-Oct,전남,순천시,474.0,130077.0,5089.0,135640.0
18-Oct,전남,신안군,214.0,20092.0,850.0,21156.0
18-Oct,전남,여수시,533.0,123527.0,6885.0,130945.0
18-Oct,전남,영광군,229.0,26076.0,720.0,27025.0
18-Oct,전남,영암군,252.0,31319.0,15137.0,46708.0
18-Oct,전남,완도군,222.0,23966.0,491.0,24679.0
18-Oct,전남,장성군,155.0,25177.0,998.0,26330.0
18-Oct,전남,장흥군,197.0,19302.0,439.0,19938.0
18-Oct,전남,진도군,152.0,15858.0,305.0,16315.0
18-Oct,전남,함평군,169.0,17349.0,5167.0,22685.0
18-Oct,전남,해남군,327.0,37558.0,583.0,38468.0
18-Oct,전남,화순군,214.0,30920.0,2021.0,33155.0
18-Oct,전남,계,5982.0,891622.0,126892.0,1024496.0
18-Oct,경북,경산시,320.0,130817.0,4313.0,135450.0
18-Oct,경북,경주시,563.0,135290.0,4789.0,140642.0
18-Oct,경북,고령군,157.0,20144.0,523.0,20824.0
18-Oct,경북,구미시,505.0,204178.0,7277.0,211960.0
18-Oct,경북,군위군,114.0,14187.0,277.0,14578.0
18-Oct,경북,김천시,368.0,70271.0,1836.0,72475.0
18-Oct,경북,문경시,302.0,34528.0,800.0,35630.0
18-Oct,경북,봉화군,195.0,17083.0,205.0,17483.0
18-Oct,경북,상주시,374.0,50868.0,1868.0,53110.0
18-Oct,경북,성주군,198.0,29111.0,1449.0,30758.0
18-Oct,경북,안동시,679.0,78905.0,2598.0,82182.0
18-Oct,경북,영덕군,248.0,18288.0,307.0,18843.0
18-Oct,경북,영양군,143.0,9171.0,96.0,9410.0
18-Oct,경북,영주시,343.0,54047.0,1515.0,55905.0
18-Oct,경북,영천시,285.0,56158.0,2680.0,59123.0
18-Oct,경북,예천군,214.0,26657.0,460.0,27331.0
18-Oct,경북,울릉군,147.0,5115.0,411.0,5673.0
18-Oct,경북,울진군,286.0,25007.0,363.0,25656.0
18-Oct,경북,의성군,300.0,28902.0,1026.0,30228.0
