"date","city","district","official","personal","commercial","total","formatted_date","year"
"17-Sep",경남,남해군,220,18222,507,18949,"2017-09-01",2017
"17-Sep",경남,밀양시,297,52554,4174,57025,"2017-09-01",2017
"17-Sep",경남,사천시,303,52520,1493,54316,"2017-09-01",2017
"17-Sep",경남,산청군,209,18445,763,19417,"2017-09-01",2017
"17-Sep",경남,양산시,362,145820,9280,155462,"2017-09-01",2017
"17-Sep",경남,의령군,179,13176,792,14147,"2017-09-01",2017
"17-Sep",경남,진주시,568,152251,6641,159460,"2017-09-01",2017
"17-Sep",경남,창녕군,221,33463,953,34637,"2017-09-01",2017
"17-Sep",경남,창원시 마산합포구,328,97879,3025,101232,"2017-09-01",2017
"17-Sep",경남,창원시 마산회원구,167,96332,5387,101886,"2017-09-01",2017
"17-Sep",경남,창원시 성산구,142,121691,19110,140943,"2017-09-01",2017
"17-Sep",경남,창원시 의창구,869,123464,5687,130020,"2017-09-01",2017
"17-Sep",경남,창원시 진해구,194,81409,1584,83187,"2017-09-01",2017
"17-Sep",경남,통영시,318,51181,1402,52901,"2017-09-01",2017
"17-Sep",경남,하동군,213,23376,459,24048,"2017-09-01",2017
"17-Sep",경남,함안군,182,40300,10224,50706,"2017-09-01",2017
"17-Sep",경남,함양군,200,18359,402,18961,"2017-09-01",2017
"17-Sep",경남,합천군,246,21822,636,22704,"2017-09-01",2017
"17-Sep",제주,계,2137,360586,130532,493255,"2017-09-01",2017
"17-Sep",제주,서귀포시,696,95335,2250,98281,"2017-09-01",2017
"17-Sep",제주,제주시,1441,265251,128282,394974,"2017-09-01",2017
"17-Oct",서울,계,11815,2904973,199278,3116066,"2017-10-01",2017
"17-Oct",서울,강남구,378,220443,21555,242376,"2017-10-01",2017
"17-Oct",서울,강동구,261,129045,8478,137784,"2017-10-01",2017
"17-Oct",서울,강북구,290,72928,4766,77984,"2017-10-01",2017
"17-Oct",서울,강서구,327,184730,15858,200915,"2017-10-01",2017
"17-Oct",서울,관악구,304,116481,5563,122348,"2017-10-01",2017
"17-Oct",서울,광진구,267,92592,5542,98401,"2017-10-01",2017
"17-Oct",서울,구로구,265,130450,13623,144338,"2017-10-01",2017
"17-Oct",서울,금천구,105,79584,6593,86282,"2017-10-01",2017
"17-Oct",서울,노원구,267,145651,9418,155336,"2017-10-01",2017
"17-Oct",서울,도봉구,241,89771,7523,97535,"2017-10-01",2017
"17-Oct",서울,동대문구,301,91939,5463,97703,"2017-10-01",2017
"17-Oct",서울,동작구,300,101855,2788,104943,"2017-10-01",2017
"17-Oct",서울,마포구,329,109606,6668,116603,"2017-10-01",2017
"17-Oct",서울,서대문구,419,80226,5403,86048,"2017-10-01",2017
"17-Oct",서울,서초구,585,168731,10185,179501,"2017-10-01",2017
"17-Oct",서울,성동구,316,93143,9146,102605,"2017-10-01",2017
"17-Oct",서울,성북구,266,111703,5452,117421,"2017-10-01",2017
"17-Oct",서울,송파구,339,218237,12543,231119,"2017-10-01",2017
"17-Oct",서울,양천구,321,141761,8763,150845,"2017-10-01",2017
"17-Oct",서울,영등포구,352,135398,9721,145471,"2017-10-01",2017
"17-Oct",서울,용산구,361,72934,2292,75587,"2017-10-01",2017
"17-Oct",서울,은평구,240,121632,6868,128740,"2017-10-01",2017
"17-Oct",서울,종로구,3771,45409,1594,50774,"2017-10-01",2017
"17-Oct",서울,중구,1008,46499,3775,51282,"2017-10-01",2017
"17-Oct",서울,중랑구,202,104225,9698,114125,"2017-10-01",2017
"17-Oct",부산,계,4502,1235169,87981,1327652,"2017-10-01",2017
"17-Oct",부산,강서구,313,64329,3727,68369,"2017-10-01",2017
"17-Oct",부산,금정구,268,80237,7421,87926,"2017-10-01",2017
"17-Oct",부산,기장군,226,68012,2096,70334,"2017-10-01",2017
"17-Oct",부산,남구,205,87067,8744,96016,"2017-10-01",2017
"17-Oct",부산,동구,231,41782,4994,47007,"2017-10-01",2017
"17-Oct",부산,동래구,178,87963,4319,92460,"2017-10-01",2017
"17-Oct",부산,부산진구,359,121776,8340,130475,"2017-10-01",2017
"17-Oct",부산,북구,232,100934,3260,104426,"2017-10-01",2017
"17-Oct",부산,사상구,268,85245,6176,91689,"2017-10-01",2017
"17-Oct",부산,사하구,257,108436,7022,115715,"2017-10-01",2017
"17-Oct",부산,서구,141,27489,1340,28970,"2017-10-01",2017
"17-Oct",부산,수영구,151,65577,9598,75326,"2017-10-01",2017
"17-Oct",부산,연제구,852,86065,6531,93448,"2017-10-01",2017
"17-Oct",부산,영도구,226,31869,2626,34721,"2017-10-01",2017
"17-Oct",부산,중구,310,19577,6487,26374,"2017-10-01",2017
"17-Oct",부산,해운대구,285,158811,5300,164396,"2017-10-01",2017
"17-Oct",대구,계,3034,1101773,48029,1152836,"2017-10-01",2017
"17-Oct",대구,남구,361,56267,2003,58631,"2017-10-01",2017
"17-Oct",대구,달서구,437,256115,12088,268640,"2017-10-01",2017
"17-Oct",대구,달성군,447,115310,4256,120013,"2017-10-01",2017
"17-Oct",대구,동구,303,146547,10139,156989,"2017-10-01",2017
"17-Oct",대구,북구,445,189413,8194,198052,"2017-10-01",2017
"17-Oct",대구,서구,214,75071,4469,79754,"2017-10-01",2017
"17-Oct",대구,수성구,553,207572,5163,213288,"2017-10-01",2017
"17-Oct",대구,중구,274,55478,1717,57469,"2017-10-01",2017
"17-Oct",인천,계,3635,1205206,288418,1497259,"2017-10-01",2017
"17-Oct",인천,강화군,296,31300,2551,34147,"2017-10-01",2017
"17-Oct",인천,계양구,254,122566,147365,270185,"2017-10-01",2017
"17-Oct",인천,남구,392,146292,54671,201355,"2017-10-01",2017
"17-Oct",인천,남동구,861,234693,38665,274219,"2017-10-01",2017
"17-Oct",인천,동구,83,26130,2631,28844,"2017-10-01",2017
"17-Oct",인천,부평구,336,213395,7381,221112,"2017-10-01",2017
"17-Oct",인천,서구,365,210551,10624,221540,"2017-10-01",2017
"17-Oct",인천,연수구,297,156042,7420,163759,"2017-10-01",2017
"17-Oct",인천,옹진군,179,11379,159,11717,"2017-10-01",2017
"17-Oct",인천,중구,572,52858,16951,70381,"2017-10-01",2017
"17-Oct",인천,미추홀구,0,0,0,0,"2017-10-01",2017
"17-Oct",광주,계,2001,612556,33173,647730,"2017-10-01",2017
"17-Oct",광주,광산구,473,176400,10399,187272,"2017-10-01",2017
"17-Oct",광주,남구,178,84108,2844,87130,"2017-10-01",2017
"17-Oct",광주,동구,217,35790,1063,37070,"2017-10-01",2017
"17-Oct",광주,북구,461,177197,8912,186570,"2017-10-01",2017
"17-Oct",광주,서구,672,139061,9955,149688,"2017-10-01",2017
"17-Oct",대전,계,1832,628438,28264,658534,"2017-10-01",2017
"17-Oct",대전,대덕구,214,84682,6611,91507,"2017-10-01",2017
"17-Oct",대전,동구,233,87138,4160,91531,"2017-10-01",2017
"17-Oct",대전,서구,778,198113,7219,206110,"2017-10-01",2017
"17-Oct",대전,유성구,377,162186,4511,167074,"2017-10-01",2017
"17-Oct",대전,중구,230,96319,5763,102312,"2017-10-01",2017
"17-Oct",울산,계,1615,525505,21172,548292,"2017-10-01",2017
"17-Oct",울산,남구,663,151617,7217,159497,"2017-10-01",2017
"17-Oct",울산,동구,197,62957,964,64118,"2017-10-01",2017
"17-Oct",울산,북구,122,95400,4128,99650,"2017-10-01",2017
"17-Oct",울산,울주군,316,112484,6121,118921,"2017-10-01",2017
"17-Oct",울산,중구,317,103047,2742,106106,"2017-10-01",2017
"17-Oct",세종,계,665,123693,2303,126661,"2017-10-01",2017
"17-Oct",세종,세종특별자치시,665,123693,2303,126661,"2017-10-01",2017
"17-Oct",경기,계,15697,5104752,223495,5343944,"2017-10-01",2017
"17-Oct",경기,가평군,353,28300,698,29351,"2017-10-01",2017
"17-Oct",경기,고양시 덕양구,610,155999,3882,160491,"2017-10-01",2017
"17-Oct",경기,고양시 일산동구,254,115237,7443,122934,"2017-10-01",2017
"17-Oct",경기,고양시 일산서구,120,107579,3162,110861,"2017-10-01",2017
"17-Oct",경기,과천시,690,19931,542,21163,"2017-10-01",2017
"17-Oct",경기,광명시,291,103007,4242,107540,"2017-10-01",2017
"17-Oct",경기,광주시,360,162334,7730,170424,"2017-10-01",2017
"17-Oct",경기,구리시,216,65984,2376,68576,"2017-10-01",2017
"17-Oct",경기,군포시,261,94631,4895,99787,"2017-10-01",2017
"17-Oct",경기,김포시,423,172208,6444,179075,"2017-10-01",2017
"17-Oct",경기,남양주시,602,257047,6727,264376,"2017-10-01",2017
"17-Oct",경기,동두천시,202,36144,1277,37623,"2017-10-01",2017
"17-Oct",경기,부천시,703,286796,11969,299468,"2017-10-01",2017
"17-Oct",경기,성남시 분당구,321,183404,6547,190272,"2017-10-01",2017
"17-Oct",경기,성남시 수정구,313,69158,2507,71978,"2017-10-01",2017
"17-Oct",경기,성남시 중원구,287,71795,4114,76196,"2017-10-01",2017
"17-Oct",경기,수원시 권선구,315,160180,7261,167756,"2017-10-01",2017
"17-Oct",경기,수원시 영통구,199,130308,2962,133469,"2017-10-01",2017
"17-Oct",경기,수원시 장안구,570,104503,3995,109068,"2017-10-01",2017
"17-Oct",경기,수원시 팔달구,475,72069,3464,76008,"2017-10-01",2017
"17-Oct",경기,시흥시,442,191290,7458,199190,"2017-10-01",2017
"17-Oct",경기,안산시 단원구,518,144565,8277,153360,"2017-10-01",2017
"17-Oct",경기,안산시 상록구,162,138778,4664,143604,"2017-10-01",2017
"17-Oct",경기,안성시,332,92244,5024,97600,"2017-10-01",2017
"17-Oct",경기,안양시 동안구,367,116835,6586,123788,"2017-10-01",2017
"17-Oct",경기,안양시 만안구,146,83389,3837,87372,"2017-10-01",2017
"17-Oct",경기,양주시,325,90938,2997,94260,"2017-10-01",2017
"17-Oct",경기,양평군,469,54243,1696,56408,"2017-10-01",2017
"17-Oct",경기,여주시,403,58099,7316,65818,"2017-10-01",2017
"17-Oct",경기,연천군,273,22352,5655,28280,"2017-10-01",2017
"17-Oct",경기,오산시,224,89127,3175,92526,"2017-10-01",2017
"17-Oct",경기,용인시 기흥구,108,168855,8691,177654,"2017-10-01",2017
"17-Oct",경기,용인시 수지구,47,129108,2072,131227,"2017-10-01",2017
"17-Oct",경기,용인시 처인구,633,108834,6649,116116,"2017-10-01",2017
"17-Oct",경기,의왕시,282,56868,2803,59953,"2017-10-01",2017
"17-Oct",경기,의정부시,551,142661,4650,147862,"2017-10-01",2017
"17-Oct",경기,이천시,371,100933,5760,107064,"2017-10-01",2017
"17-Oct",경기,파주시,463,184882,9951,195296,"2017-10-01",2017
"17-Oct",경기,평택시,644,229510,10880,241034,"2017-10-01",2017
"17-Oct",경기,포천시,327,79987,10063,90377,"2017-10-01",2017
"17-Oct",경기,하남시,342,89754,2214,92310,"2017-10-01",2017
"17-Oct",경기,화성시,703,334886,10840,346429,"2017-10-01",2017
"17-Oct",강원,계,5382,712910,24420,742712,"2017-10-01",2017
"17-Oct",강원,강릉시,496,99550,4202,104248,"2017-10-01",2017
"17-Oct",강원,고성군,175,13202,238,13615,"2017-10-01",2017
"17-Oct",강원,동해시,293,41794,1395,43482,"2017-10-01",2017
"17-Oct",강원,삼척시,349,29825,726,30900,"2017-10-01",2017
"17-Oct",강원,속초시,285,34761,1313,36359,"2017-10-01",2017
"17-Oct",강원,양구군,137,11315,121,11573,"2017-10-01",2017
"17-Oct",강원,양양군,166,13916,191,14273,"2017-10-01",2017
"17-Oct",강원,영월군,303,19654,399,20356,"2017-10-01",2017
"17-Oct",강원,원주시,529,153423,5817,159769,"2017-10-01",2017
"17-Oct",강원,인제군,193,16905,222,17320,"2017-10-01",2017
"17-Oct",강원,정선군,302,19399,470,20171,"2017-10-01",2017
"17-Oct",강원,철원군,199,22671,298,23168,"2017-10-01",2017
"17-Oct",강원,춘천시,732,120678,5725,127135,"2017-10-01",2017
"17-Oct",강원,태백시,192,20108,827,21127,"2017-10-01",2017
"17-Oct",강원,평창군,274,24351,407,25032,"2017-10-01",2017
"17-Oct",강원,홍천군,344,35829,1106,37279,"2017-10-01",2017
"17-Oct",강원,화천군,185,11939,132,12256,"2017-10-01",2017
"17-Oct",강원,횡성군,228,23590,831,24649,"2017-10-01",2017
"17-Oct",충북,계,3631,747599,32794,784024,"2017-10-01",2017
"17-Oct",충북,괴산군,187,20686,351,21224,"2017-10-01",2017
"17-Oct",충북,단양군,200,14900,832,15932,"2017-10-01",2017
"17-Oct",충북,보은군,192,16781,988,17961,"2017-10-01",2017
"17-Oct",충북,영동군,223,24075,382,24680,"2017-10-01",2017
"17-Oct",충북,옥천군,186,24867,1078,26131,"2017-10-01",2017
"17-Oct",충북,음성군,219,54614,1714,56547,"2017-10-01",2017
"17-Oct",충북,제천시,303,63065,3433,66801,"2017-10-01",2017
"17-Oct",충북,증평군,85,17756,750,18591,"2017-10-01",2017
"17-Oct",충북,진천군,196,40062,1195,41453,"2017-10-01",2017
"17-Oct",충북,청원군,1,30,1,32,"2017-10-01",2017
"17-Oct",충북,청주시 상당구,416,73918,2595,76929,"2017-10-01",2017
"17-Oct",충북,청주시 서원구,224,91231,5863,97318,"2017-10-01",2017
"17-Oct",충북,청주시 청원구,327,94121,3784,98232,"2017-10-01",2017
"17-Oct",충북,청주시 흥덕구,356,112545,6038,118939,"2017-10-01",2017
"17-Oct",충북,충주시,516,98948,3790,103254,"2017-10-01",2017
"17-Oct",충남,계,5077,1008739,38787,1052603,"2017-10-01",2017
"17-Oct",충남,계룡시,137,20502,532,21171,"2017-10-01",2017
"17-Oct",충남,공주시,499,50870,2021,53390,"2017-10-01",2017
"17-Oct",충남,금산군,184,26935,2236,29355,"2017-10-01",2017
"17-Oct",충남,논산시,334,57863,2209,60406,"2017-10-01",2017
"17-Oct",충남,당진시,363,86894,3744,91001,"2017-10-01",2017
"17-Oct",충남,보령시,353,48972,1281,50606,"2017-10-01",2017
"17-Oct",충남,부여군,252,32676,1367,34295,"2017-10-01",2017
"17-Oct",충남,서산시,383,84230,3453,88066,"2017-10-01",2017
"17-Oct",충남,서천군,213,26201,970,27384,"2017-10-01",2017
"17-Oct",충남,아산시,424,149233,6192,155849,"2017-10-01",2017
"17-Oct",충남,예산군,338,40143,1385,41866,"2017-10-01",2017
"17-Oct",충남,천안시 동남구,248,118879,4784,123911,"2017-10-01",2017
"17-Oct",충남,천안시 서북구,498,169016,5782,175296,"2017-10-01",2017
"17-Oct",충남,청양군,225,15735,977,16937,"2017-10-01",2017
"17-Oct",충남,태안군,232,31729,486,32447,"2017-10-01",2017
"17-Oct",충남,홍성군,394,48861,1368,50623,"2017-10-01",2017
"17-Oct",전북,계,4548,845284,38968,888800,"2017-10-01",2017
"17-Oct",전북,고창군,236,28639,551,29426,"2017-10-01",2017
"17-Oct",전북,군산시,445,123032,6759,130236,"2017-10-01",2017
"17-Oct",전북,김제시,269,42844,1746,44859,"2017-10-01",2017
"17-Oct",전북,남원시,384,38124,3679,42187,"2017-10-01",2017
"17-Oct",전북,무주군,159,11921,360,12440,"2017-10-01",2017
"17-Oct",전북,부안군,249,26356,593,27198,"2017-10-01",2017
"17-Oct",전북,순창군,187,13647,209,14043,"2017-10-01",2017
"17-Oct",전북,완주군,309,49079,3413,52801,"2017-10-01",2017
"17-Oct",전북,익산시,444,132155,6147,138746,"2017-10-01",2017
"17-Oct",전북,임실군,186,13588,406,14180,"2017-10-01",2017
"17-Oct",전북,장수군,212,11335,177,11724,"2017-10-01",2017
"17-Oct",전북,전주시 덕진구,356,142319,7390,150065,"2017-10-01",2017
"17-Oct",전북,전주시 완산구,588,148184,4029,152801,"2017-10-01",2017
"17-Oct",전북,정읍시,308,50995,3310,54613,"2017-10-01",2017
"17-Oct",전북,진안군,216,13066,199,13481,"2017-10-01",2017
"17-Oct",전남,계,5566,866218,114272,986056,"2017-10-01",2017
"17-Oct",전남,강진군,196,17454,1071,18721,"2017-10-01",2017
"17-Oct",전남,고흥군,260,28982,650,29892,"2017-10-01",2017
"17-Oct",전남,곡성군,140,13894,904,14938,"2017-10-01",2017
"17-Oct",전남,광양시,229,74548,5867,80644,"2017-10-01",2017
"17-Oct",전남,구례군,117,12475,597,13189,"2017-10-01",2017
"17-Oct",전남,나주시,388,55150,3181,58719,"2017-10-01",2017
"17-Oct",전남,담양군,189,24628,1515,26332,"2017-10-01",2017
"17-Oct",전남,목포시,432,91446,6049,97927,"2017-10-01",2017
"17-Oct",전남,무안군,483,39674,1019,41176,"2017-10-01",2017
"17-Oct",전남,보성군,191,20373,63219,83783,"2017-10-01",2017
"17-Oct",전남,순천시,456,125338,4922,130716,"2017-10-01",2017
"17-Oct",전남,신안군,204,19445,635,20284,"2017-10-01",2017
"17-Oct",전남,여수시,514,120824,6716,128054,"2017-10-01",2017
"17-Oct",전남,영광군,206,25659,709,26574,"2017-10-01",2017
"17-Oct",전남,영암군,226,30585,11911,42722,"2017-10-01",2017
"17-Oct",전남,완도군,210,23277,473,23960,"2017-10-01",2017
"17-Oct",전남,장성군,139,24099,1053,25291,"2017-10-01",2017
"17-Oct",전남,장흥군,173,18936,440,19549,"2017-10-01",2017
"17-Oct",전남,진도군,149,15496,297,15942,"2017-10-01",2017
"17-Oct",전남,함평군,159,16935,376,17470,"2017-10-01",2017
"17-Oct",전남,해남군,306,36707,565,37578,"2017-10-01",2017
"17-Oct",전남,화순군,199,30293,2103,32595,"2017-10-01",2017
"17-Oct",경북,계,6736,1332439,48665,1387840,"2017-10-01",2017
"17-Oct",경북,경산시,417,127771,4231,132419,"2017-10-01",2017
"17-Oct",경북,경주시,533,132231,5091,137855,"2017-10-01",2017
"17-Oct",경북,고령군,151,19986,471,20608,"2017-10-01",2017
"17-Oct",경북,구미시,466,198872,7283,206621,"2017-10-01",2017
"17-Oct",경북,군위군,107,13828,272,14207,"2017-10-01",2017
"17-Oct",경북,김천시,333,68854,1790,70977,"2017-10-01",2017
"17-Oct",경북,문경시,270,34174,754,35198,"2017-10-01",2017
"17-Oct",경북,봉화군,193,16587,197,16977,"2017-10-01",2017
"17-Oct",경북,상주시,368,49684,1795,51847,"2017-10-01",2017
"17-Oct",경북,성주군,178,28564,1452,30194,"2017-10-01",2017
"17-Oct",경북,안동시,550,78294,2557,81401,"2017-10-01",2017
"17-Oct",경북,영덕군,234,18075,308,18617,"2017-10-01",2017
"17-Oct",경북,영양군,132,8892,95,9119,"2017-10-01",2017
"17-Oct",경북,영주시,315,53386,1522,55223,"2017-10-01",2017
"17-Oct",경북,영천시,256,54703,2663,57622,"2017-10-01",2017
"17-Oct",경북,예천군,188,23591,435,24214,"2017-10-01",2017
"17-Oct",경북,울릉군,138,4950,405,5493,"2017-10-01",2017
"17-Oct",경북,울진군,259,24686,358,25303,"2017-10-01",2017
"17-Oct",경북,의성군,283,28225,970,29478,"2017-10-01",2017
"17-Oct",경북,청도군,160,23269,662,24091,"2017-10-01",2017
"17-Oct",경북,청송군,193,14367,200,14760,"2017-10-01",2017
"17-Oct",경북,칠곡군,315,66280,2230,68825,"2017-10-01",2017
"17-Oct",경북,포항시 남구,364,116942,8944,126250,"2017-10-01",2017
"17-Oct",경북,포항시 북구,333,126228,3980,130541,"2017-10-01",2017
"17-Oct",경남,계,6614,1571669,82753,1661036,"2017-10-01",2017
"17-Oct",경남,거제시,329,102764,2349,105442,"2017-10-01",2017
"17-Oct",경남,거창군,236,29629,786,30651,"2017-10-01",2017
"17-Oct",경남,고성군,206,25443,690,26339,"2017-10-01",2017
"17-Oct",경남,김해시,606,249291,6553,256450,"2017-10-01",2017
"17-Oct",경남,남해군,219,18278,506,19003,"2017-10-01",2017
"17-Oct",경남,밀양시,298,52598,4181,57077,"2017-10-01",2017
"17-Oct",경남,사천시,302,52588,1490,54380,"2017-10-01",2017
"17-Oct",경남,산청군,209,18494,760,19463,"2017-10-01",2017
"17-Oct",경남,양산시,363,146801,9276,156440,"2017-10-01",2017
"17-Oct",경남,의령군,181,13184,791,14156,"2017-10-01",2017
"17-Oct",경남,진주시,569,152405,6648,159622,"2017-10-01",2017
"17-Oct",경남,창녕군,225,33565,954,34744,"2017-10-01",2017
"17-Oct",경남,창원시 마산합포구,327,98130,3000,101457,"2017-10-01",2017
"17-Oct",경남,창원시 마산회원구,169,96226,5376,101771,"2017-10-01",2017
"17-Oct",경남,창원시 성산구,142,121618,18989,140749,"2017-10-01",2017
"17-Oct",경남,창원시 의창구,874,123576,5509,129959,"2017-10-01",2017
"17-Oct",경남,창원시 진해구,194,81860,1595,83649,"2017-10-01",2017
"17-Oct",경남,통영시,320,51288,1427,53035,"2017-10-01",2017
"17-Oct",경남,하동군,211,23423,457,24091,"2017-10-01",2017
"17-Oct",경남,함안군,182,40250,10378,50810,"2017-10-01",2017
"17-Oct",경남,함양군,199,18359,400,18958,"2017-10-01",2017
"17-Oct",경남,합천군,253,21899,638,22790,"2017-10-01",2017
"17-Oct",제주,계,2144,361452,131666,495262,"2017-10-01",2017
"17-Oct",제주,서귀포시,702,95783,2247,98732,"2017-10-01",2017
"17-Oct",제주,제주시,1442,265669,129419,396530,"2017-10-01",2017
"17-Nov",서울,계,11946,2906338,199429,3117713,"2017-11-01",2017
"17-Nov",서울,강남구,377,218511,20148,239036,"2017-11-01",2017
"17-Nov",서울,강동구,252,128310,8454,137016,"2017-11-01",2017
